key,comp_level,set_number,match_number,team_key,start_Pos_5isBlue,a_Net,a_Proc,a_L4,a_L3,a_L1,t_Defense,a_L2,t_timeFrozen,t_Net,t_Proc,t_L4,t_L3,t_L2,t_L1,t_reefAlgae,t_Tipped,auto_Notes,endgame_Notes,match_Scouter,end_Pos,tele_Notes,a_Leave,a_Station,a_reefAlgae,r1,b1,b3,r2,b2,r3,ba_redscore,ba_bluescore,no_show
2025orwil_qm3,qm,1,3,frc753,3,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,did a little move forward ,started in like last five seconds,Ave wilson,Deep Climb,inaccurate with coral placing,1,0,0,frc2374,frc3673,frc753,frc5468,frc1359,frc2550,-1,-1,0
2025orwil_qm30,qm,1,30,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,
2025orwil_qm30,qm,1,30,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,
2025orwil_qm30,qm,1,30,frc1595,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,0
2025orwil_qm30,qm,1,30,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,
2025orwil_qm30,qm,1,30,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,
2025orwil_qm30,qm,1,30,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc3636,frc6443,frc997,frc5970,frc2733,frc1595,-1,-1,
2025orwil_qm31,qm,1,31,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,
2025orwil_qm31,qm,1,31,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,
2025orwil_qm31,qm,1,31,frc2915,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,0
2025orwil_qm31,qm,1,31,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,
2025orwil_qm31,qm,1,31,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,
2025orwil_qm31,qm,1,31,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc4043,frc4488,frc4692,frc1540,frc2915,-1,-1,
2025orwil_qm32,qm,1,32,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm32,qm,1,32,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm32,qm,1,32,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm32,qm,1,32,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm32,qm,1,32,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm32,qm,1,32,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc2471,frc5975,frc4662,frc10444,frc9600,frc6831,-1,-1,
2025orwil_qm33,qm,1,33,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm33,qm,1,33,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm33,qm,1,33,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm33,qm,1,33,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm33,qm,1,33,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm33,qm,1,33,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc3674,frc2521,frc3673,frc6343,frc3024,-1,-1,
2025orwil_qm34,qm,1,34,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm34,qm,1,34,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm34,qm,1,34,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm34,qm,1,34,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm34,qm,1,34,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm34,qm,1,34,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc9430,frc1425,frc1844,frc1359,frc2374,frc5468,-1,-1,
2025orwil_qm35,qm,1,35,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm35,qm,1,35,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm35,qm,1,35,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm35,qm,1,35,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm35,qm,1,35,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm35,qm,1,35,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc9600,frc5970,frc2915,frc2471,frc753,frc4488,-1,-1,
2025orwil_qm36,qm,1,36,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,
2025orwil_qm36,qm,1,36,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,
2025orwil_qm36,qm,1,36,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,
2025orwil_qm36,qm,1,36,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,
2025orwil_qm36,qm,1,36,frc2550,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,0
2025orwil_qm36,qm,1,36,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc3024,frc5975,frc6343,frc2550,frc3636,-1,-1,
2025orwil_qm37,qm,1,37,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,
2025orwil_qm37,qm,1,37,frc1425,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,0
2025orwil_qm37,qm,1,37,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,
2025orwil_qm37,qm,1,37,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,
2025orwil_qm37,qm,1,37,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,
2025orwil_qm37,qm,1,37,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc6696,frc1359,frc6443,frc1425,frc4043,frc9430,-1,-1,
2025orwil_qm38,qm,1,38,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm38,qm,1,38,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm38,qm,1,38,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm38,qm,1,38,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm38,qm,1,38,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm38,qm,1,38,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc957,frc3673,frc9567,frc3674,frc2811,-1,-1,
2025orwil_qm39,qm,1,39,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm39,qm,1,39,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm39,qm,1,39,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm39,qm,1,39,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm39,qm,1,39,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm39,qm,1,39,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc1595,frc2521,frc5468,frc2733,frc1540,frc4662,-1,-1,
2025orwil_qm4,qm,1,4,frc3636,5,0,0,2,0,0,0,0,0,0,0,3,2,1,0,1,0,Great auto with one level four,parked at last moment,Naman,Park,Very tasty cycle times however at times coral placement accuracy was questionable,1,2,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm4,qm,1,4,frc957,4,0,0,2,0,0,0,0,0,0,0,2,2,5,1,2,0,was a 3 coral but didn't have enough time ,Fast deep climb,cayden,Park,"very accurate, algae reef knockoff is weird ",1,2,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm4,qm,1,4,frc2521,1,0,0,3,0,0,0,0,0,0,0,0,2,0,5,0,0,"Auto was really smooth and fast, and scored 3 coral",Just parked,Dev Sharma,Park,"Teleop was half ground collect and half direct station collect. Scored reliably on L1 5 times, and scored twice on l3. Placing was relatively reliable",1,2,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm4,qm,1,4,frc10444,1,1,0,7,5,0,0,0,0,0,0,0,2,2,0,0,0,Was able to get a lot of coral on L3,,Pranay ,Park,Was able to get some algae ,0,0,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm4,qm,1,4,frc6696,5,0,0,1,0,0,0,0,0,0,0,5,4,2,0,2,0,Left start zone and placed one in L4,Parked at the last second. Good speed,Pranav,Park,"Really fast and accurate bot, able to run multiple cycles quickly and score on at least L2-L4. Seemed a little lost for a bit but also able to remove algae. Not sure if it can score though",1,0,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm4,qm,1,4,frc5970,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,Moved,climbed,Ave wilsom,Deep Climb,Got coral stuck,1,0,0,frc3636,frc10444,frc5970,frc957,frc6696,frc2521,-1,-1,0
2025orwil_qm40,qm,1,40,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm40,qm,1,40,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm40,qm,1,40,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm40,qm,1,40,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm40,qm,1,40,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm40,qm,1,40,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc10444,frc6443,frc4692,frc2374,frc9600,-1,-1,
2025orwil_qm41,qm,1,41,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm41,qm,1,41,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm41,qm,1,41,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm41,qm,1,41,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm41,qm,1,41,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm41,qm,1,41,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc2811,frc753,frc1425,frc5975,frc3024,frc2471,-1,-1,
2025orwil_qm42,qm,1,42,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm42,qm,1,42,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm42,qm,1,42,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm42,qm,1,42,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm42,qm,1,42,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm42,qm,1,42,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc957,frc2733,frc3674,frc1540,frc1359,frc6343,-1,-1,
2025orwil_qm43,qm,1,43,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm43,qm,1,43,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm43,qm,1,43,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm43,qm,1,43,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm43,qm,1,43,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm43,qm,1,43,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc2550,frc9567,frc3673,frc3636,frc9430,-1,-1,
2025orwil_qm44,qm,1,44,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm44,qm,1,44,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm44,qm,1,44,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm44,qm,1,44,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm44,qm,1,44,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm44,qm,1,44,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc997,frc5970,frc2521,frc1595,frc1844,frc4043,-1,-1,
2025orwil_qm45,qm,1,45,frc2915,1,,,,,,,,,,,,,,,,0,,,,None,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,0
2025orwil_qm45,qm,1,45,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,
2025orwil_qm45,qm,1,45,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,
2025orwil_qm45,qm,1,45,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,
2025orwil_qm45,qm,1,45,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,
2025orwil_qm45,qm,1,45,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc2915,frc6696,frc4488,frc6831,frc4692,frc5468,-1,-1,
2025orwil_qm46,qm,1,46,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm46,qm,1,46,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm46,qm,1,46,frc2471,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm46,qm,1,46,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm46,qm,1,46,frc9600,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm46,qm,1,46,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc2374,frc10444,frc2733,frc6343,frc9600,frc2471,-1,-1,
2025orwil_qm47,qm,1,47,frc1844,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm47,qm,1,47,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm47,qm,1,47,frc2811,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm47,qm,1,47,frc9567,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm47,qm,1,47,frc1359,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm47,qm,1,47,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc1844,frc9567,frc1595,frc753,frc1359,frc2811,-1,-1,
2025orwil_qm48,qm,1,48,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm48,qm,1,48,frc3674,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm48,qm,1,48,frc5970,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm48,qm,1,48,frc2521,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm48,qm,1,48,frc9430,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm48,qm,1,48,frc5975,,,,,,,,,,,,,,,,,,,,,,,,,,frc4692,frc2521,frc5975,frc3674,frc9430,frc5970,-1,-1,
2025orwil_qm49,qm,1,49,frc5468,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm49,qm,1,49,frc6443,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm49,qm,1,49,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm49,qm,1,49,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm49,qm,1,49,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm49,qm,1,49,frc10444,,,,,,,,,,,,,,,,,,,,,,,,,,frc5468,frc1540,frc10444,frc6443,frc2550,frc6696,-1,-1,
2025orwil_qm5,qm,1,5,frc1425,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Coral got stuck inside of bot,parked,Naman,Park,I believe we encountered some technical issues however we bounced back with some great defense,1,0,0,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,0
2025orwil_qm5,qm,1,5,frc3674,2,0,0,1,0,0,0,0,0,0,0,4,4,2,0,1,0,was 3 coral but  only made 1,climbed fast,cayden,Deep Climb,missed some coral for L4 ,1,2,0,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,0
2025orwil_qm5,qm,1,5,frc1540,3,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,Auto was just moving forward and removing algae,Just parked,Dev Sharma,Park,"Teleop was quick and efficient, and was mostly l1, l2 and l3 placing. Had ground collect and fast transition into placing.",1,0,1,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,0
2025orwil_qm5,qm,1,5,frc997,3,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,Was not able to be fast enough ,not able to climb and instead parked ,Pranay ,None,only got 13 points,0,0,0,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,0
2025orwil_qm5,qm,1,5,frc1844,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,None,,0,0,0,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,1
2025orwil_qm5,qm,1,5,frc6831,1,0,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,Did well,No attempt,Ave Wilson ,None,consistent,1,1,2,frc1425,frc997,frc6831,frc3674,frc1844,frc1540,-1,-1,0
2025orwil_qm50,qm,1,50,frc4662,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm50,qm,1,50,frc4488,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm50,qm,1,50,frc3024,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm50,qm,1,50,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm50,qm,1,50,frc997,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm50,qm,1,50,frc957,,,,,,,,,,,,,,,,,,,,,,,,,,frc4662,frc1425,frc957,frc4488,frc997,frc3024,-1,-1,
2025orwil_qm51,qm,1,51,frc6831,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm51,qm,1,51,frc3673,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm51,qm,1,51,frc2374,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm51,qm,1,51,frc4043,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm51,qm,1,51,frc3636,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm51,qm,1,51,frc2915,,,,,,,,,,,,,,,,,,,,,,,,,,frc6831,frc4043,frc2915,frc3673,frc3636,frc2374,-1,-1,
2025orwil_qm52,qm,1,52,frc1540,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm52,qm,1,52,frc4692,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm52,qm,1,52,frc753,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm52,qm,1,52,frc1595,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm52,qm,1,52,frc6696,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm52,qm,1,52,frc6343,,,,,,,,,,,,,,,,,,,,,,,,,,frc1540,frc1595,frc6343,frc4692,frc6696,frc753,-1,-1,
2025orwil_qm53,qm,1,53,frc2550,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
2025orwil_qm53,qm,1,53,frc1425,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
2025orwil_qm53,qm,1,53,frc2733,,,,,,,,,,,,,,,,,,,,,,,,,,frc2550,frc2521,frc2811,frc1425,frc10444,frc2733,-1,-1,
